Org,Org Country,Via,Dst,Dst Country,Stops,Seats_total
MEX,MX,,GDL,MX,0,48
MEX,MX,,GDL,MX,0,433032
MEX,MX,,HMO,MX,0,90300
MEX,MX,,HMO,MX,0,222665
MEX,MX,,HMO,MX,0,84296
MEX,MX,,HUX,MX,0,187648
MEX,MX,,HUX,MX,0,66405
MEX,MX,,HUX,MX,0,22224
MEX,MX,,JAL,MX,0,23856
MEX,MX,,LAP,MX,0,33516
MEX,MX,,LAP,MX,0,91531
MEX,MX,,LAP,MX,0,55108
MEX,MX,,LMM,MX,0,62495
MEX,MX,,LMM,MX,0,26598
MEX,MX,,LZC,MX,0,29808
MEX,MX,,MAM,MX,0,44472
MEX,MX,,MAM,MX,0,16368
MEX,MX,,MID,MX,0,296514
MEX,MX,,MID,MX,0,302567
MEX,MX,,MID,MX,0,43076
MEX,MX,,MID,MX,0,141564
MEX,MX,,MLM,MX,0,49756
MEX,MX,,MLM,MX,0,32256
MEX,MX,,MTT,MX,0,56742
MEX,MX,,MTT,MX,0,121862
MEX,MX,,MTY,MX,0,682474
MEX,MX,,MTY,MX,0,820326
MEX,MX,,MTY,MX,0,291504
MEX,MX,,MTY,MX,0,224480
MEX,MX,,MXL,MX,0,91698
MEX,MX,,MXL,MX,0,129642
MEX,MX,,MZT,MX,0,37582
MEX,MX,,MZT,MX,0,112320
MEX,MX,,MZT,MX,0,58436
MEX,MX,GDL,MZT,MX,1,48
MEX,MX,,MZT,MX,0,27072
MEX,MX,,NLD,MX,0,46666
MEX,MX,,OAX,MX,0,129434
MEX,MX,,OAX,MX,0,181053
MEX,MX,,OAX,MX,0,19638
MEX,MX,,PAZ,MX,0,22786
MEX,MX,,PAZ,MX,0,44496
MEX,MX,,PDS,MX,0,18288
MEX,MX,,PQM,MX,0,10486
MEX,MX,,PVR,MX,0,132852
MEX,MX,,PVR,MX,0,216877
MEX,MX,,PVR,MX,0,40462
MEX,MX,,PVR,MX,0,64042
MEX,MX,,PXM,MX,0,23422
MEX,MX,,PXM,MX,0,69256
MEX,MX,,PXM,MX,0,25248
MEX,MX,,QRO,MX,0,9176
MEX,MX,,REX,MX,0,54390
MEX,MX,,REX,MX,0,118496
MEX,MX,,REX,MX,0,91184
MEX,MX,,SJD,MX,0,90698
MEX,MX,,SJD,MX,0,127739
MEX,MX,,SJD,MX,0,5816
MEX,MX,,SJD,MX,0,79026
MEX,MX,,SLP,MX,0,56252
MEX,MX,,SLP,MX,0,89527
MEX,MX,,SLP,MX,0,55776
MEX,MX,,SLW,MX,0,58261
MEX,MX,,TAM,MX,0,169746
MEX,MX,,TAM,MX,0,136845
MEX,MX,,TAM,MX,0,13548
MEX,MX,,TAP,MX,0,116276
MEX,MX,,TAP,MX,0,51522
MEX,MX,,TGZ,MX,0,273102
MEX,MX,,TGZ,MX,0,174819
MEX,MX,,TGZ,MX,0,85464
MEX,MX,,TIJ,MX,0,177450
MEX,MX,,TIJ,MX,0,318773
MEX,MX,BJX,TIJ,MX,1,27421
MEX,MX,,TIJ,MX,0,15120
MEX,MX,,TIJ,MX,0,362910
MEX,MX,,TPQ,MX,0,49920
MEX,MX,,TRC,MX,0,68814
MEX,MX,,TRC,MX,0,149604
MEX,MX,,TRC,MX,0,58316
MEX,MX,,VER,MX,0,117804
MEX,MX,,VER,MX,0,235075
MEX,MX,,VER,MX,0,27888
MEX,MX,,VER,MX,0,13746
MEX,MX,,VSA,MX,0,291732
MEX,MX,,VSA,MX,0,236432
MEX,MX,,VSA,MX,0,35970
MEX,MX,,ZCL,MX,0,35292
MEX,MX,,ZCL,MX,0,70874
MEX,MX,,ZIH,MX,0,81426
MEX,MX,,ZIH,MX,0,76802
MEX,MX,,ZIH,MX,0,16464
MEX,MX,,ZLO,MX,0,4122
MEX,MX,,ZLO,MX,0,52458
MEX,MX,,ZLO,MX,0,35280
MID,MX,,CUN,MX,0,6935
MID,MX,CUN,CZM,MX,1,6935
MID,MX,,GDL,MX,0,25596
MID,MX,,GDL,MX,0,23064
MID,MX,,MEX,MX,0,296664
MID,MX,,MEX,MX,0,302887
MID,MX,,MEX,MX,0,43076
MID,MX,,MEX,MX,0,141564
MID,MX,,MTY,MX,0,47928
MID,MX,,MTY,MX,0,29480
MID,MX,,TIJ,MX,0,3600
MID,MX,VSA,VER,MX,1,6319
MID,MX,VSA,VER,MX,1,29290
MID,MX,,VSA,MX,0,6319
MID,MX,,VSA,MX,0,29290
MID,MX,,VSA,MX,0,9408
MLM,MX,,MEX,MX,0,49756
MLM,MX,,MEX,MX,0,32256
MLM,MX,,TIJ,MX,0,94504
MTT,MX,,MEX,MX,0,56742
MTT,MX,,MEX,MX,0,121862
MTY,MX,,ACA,MX,0,20344
MTY,MX,,ACA,MX,0,14812
MTY,MX,,AGU,MX,0,28502
MTY,MX,,BJX,MX,0,56840
MTY,MX,,BJX,MX,0,66776
MTY,MX,,BJX,MX,0,38472
MTY,MX,,CJS,MX,0,4900
MTY,MX,,CJS,MX,0,36796
MTY,MX,,CJS,MX,0,42292
MTY,MX,,CME,MX,0,16072
MTY,MX,,CUL,MX,0,29500
MTY,MX,,CUL,MX,0,56206
MTY,MX,,CUL,MX,0,26312
MTY,MX,,CUN,MX,0,102170
MTY,MX,,CUN,MX,0,26353
MTY,MX,MEX,CUN,MX,1,14657
MTY,MX,,CUN,MX,0,150474
MTY,MX,,CUN,MX,0,103380
MTY,MX,,CUU,MX,0,53450
MTY,MX,,CUU,MX,0,49932
MTY,MX,,CUU,MX,0,17672
MTY,MX,,DGO,MX,0,13550
MTY,MX,,GDL,MX,0,91650
MTY,MX,,GDL,MX,0,104895
MTY,MX,,GDL,MX,0,92532
MTY,MX,,GDL,MX,0,63414
MTY,MX,,HMO,MX,0,51500
MTY,MX,CUL,HMO,MX,1,550
MTY,MX,,HMO,MX,0,52516
MTY,MX,,HMO,MX,0,25304
MTY,MX,,LAP,MX,0,3584
MTY,MX,,MEX,MX,0,682174
MTY,MX,,MEX,MX,0,768936
MTY,MX,,MEX,MX,0,292076
MTY,MX,,MEX,MX,0,224480
MTY,MX,,MID,MX,0,47928
MTY,MX,,MID,MX,0,29480
MTY,MX,HMO,MXL,MX,1,450
MTY,MX,,MZT,MX,0,36736
MTY,MX,,OAX,MX,0,18602
MTY,MX,,OAX,MX,0,15080
MTY,MX,,PBC,MX,0,34450
MTY,MX,,PBC,MX,0,21128
MTY,MX,,PVR,MX,0,2902
MTY,MX,,PVR,MX,0,2400
MTY,MX,,PVR,MX,0,45560
MTY,MX,,PVR,MX,0,19236
MTY,MX,,PXM,MX,0,444
MTY,MX,,QRO,MX,0,68326
MTY,MX,,QRO,MX,0,38600
MTY,MX,,QRO,MX,0,19832
MTY,MX,,SJD,MX,0,750
MTY,MX,,SJD,MX,0,29138
MTY,MX,,SJD,MX,0,18268
MTY,MX,,SLP,MX,0,28200
MTY,MX,,TAM,MX,0,42312
MTY,MX,,TAM,MX,0,16000
MTY,MX,,TAM,MX,0,58932
MTY,MX,,TGZ,MX,0,40872
MTY,MX,,TGZ,MX,0,15368
MTY,MX,,TIJ,MX,0,7144
MTY,MX,,TIJ,MX,0,88540
MTY,MX,,TLC,MX,0,87666
MTY,MX,,TLC,MX,0,28700
MTY,MX,,TRC,MX,0,9050
MTY,MX,,VER,MX,0,17064
MTY,MX,TAM,VER,MX,1,26662
MTY,MX,,VER,MX,0,85196
MTY,MX,,VER,MX,0,21724
MTY,MX,,VSA,MX,0,43022
MTY,MX,,VSA,MX,0,74704
MTY,MX,,VSA,MX,0,8496
MXL,MX,HMO,CUL,MX,1,32000
MXL,MX,,GDL,MX,0,9196
MXL,MX,,GDL,MX,0,118604
MXL,MX,,HMO,MX,0,36000
MXL,MX,,MEX,MX,0,91476
MXL,MX,,MEX,MX,0,129642
MXL,MX,HMO,MTY,MX,1,450
MZT,MX,,GDL,MX,0,528
MZT,MX,LMM,HMO,MX,1,432
MZT,MX,,LAP,MX,0,11840
MZT,MX,,LMM,MX,0,432
MZT,MX,,MEX,MX,0,37582
MZT,MX,,MEX,MX,0,112272
MZT,MX,,MEX,MX,0,58436
MZT,MX,GDL,MEX,MX,1,48
MZT,MX,,MEX,MX,0,27072
MZT,MX,,MTY,MX,0,36736
MZT,MX,GDL,PBC,MX,1,480
MZT,MX,,TIJ,MX,0,396
MZT,MX,,TIJ,MX,0,41430
NLD,MX,,MEX,MX,0,46666
OAX,MX,,MEX,MX,0,129532
OAX,MX,,MEX,MX,0,181053
OAX,MX,,MEX,MX,0,19638
OAX,MX,,MTY,MX,0,18602
OAX,MX,,MTY,MX,0,15080
OAX,MX,,TIJ,MX,0,15750
OAX,MX,,TIJ,MX,0,39106
PAZ,MX,,MEX,MX,0,22786
PAZ,MX,,MEX,MX,0,45216
PAZ,MX,,REX,MX,0,12000
PAZ,MX,,VSA,MX,0,17232
PBC,MX,,CUN,MX,0,49870
PBC,MX,,GDL,MX,0,14880
PBC,MX,,MTY,MX,0,34450
PBC,MX,,MTY,MX,0,21128
PBC,MX,GDL,MZT,MX,1,480
PBC,MX,,TIJ,MX,0,39736
PBC,MX,GDL,VER,MX,1,14400
PDS,MX,,MEX,MX,0,18288
PQM,MX,,MEX,MX,0,10486
PVR,MX,,AGU,MX,0,7500
PVR,MX,,BJX,MX,0,11968
PVR,MX,GDL,CUL,MX,1,5322
PVR,MX,,DGO,MX,0,2450
PVR,MX,,GDL,MX,0,3626
PVR,MX,,GDL,MX,0,43570
PVR,MX,,GDL,MX,0,16200
PVR,MX,,MEX,MX,0,132552
PVR,MX,,MEX,MX,0,216852
PVR,MX,,MEX,MX,0,40462
PVR,MX,,MEX,MX,0,64042
PVR,MX,,MTY,MX,0,2902
PVR,MX,,MTY,MX,0,2400
PVR,MX,,MTY,MX,0,45560
PVR,MX,,MTY,MX,0,19236
PVR,MX,,QRO,MX,0,2150
PVR,MX,GDL,QRO,MX,1,15000
PVR,MX,,TIJ,MX,0,42512
PVR,MX,,TLC,MX,0,51806
PXM,MX,,MEX,MX,0,23422
PXM,MX,,MEX,MX,0,69256
PXM,MX,,MEX,MX,0,25248
PXM,MX,,MTY,MX,0,444
QRO,MX,,ACA,MX,0,4800
QRO,MX,,CUN,MX,0,25562
QRO,MX,MTY,DGO,MX,1,8700
QRO,MX,,GDL,MX,0,16150
QRO,MX,,MEX,MX,0,9176
QRO,MX,,MTY,MX,0,68300
QRO,MX,,MTY,MX,0,38750
QRO,MX,,MTY,MX,0,19832
QRO,MX,,PVR,MX,0,2400
QRO,MX,GDL,PVR,MX,1,12950
QRO,MX,MTY,TAM,MX,1,13950
QRO,MX,,TIJ,MX,0,19084
QRO,MX,ACA,ZIH,MX,1,4800
REX,MX,,CUN,MX,0,29790
REX,MX,,GDL,MX,0,23568
REX,MX,,MEX,MX,0,54390
REX,MX,,MEX,MX,0,118496
REX,MX,,MEX,MX,0,91184
REX,MX,,PAZ,MX,0,12000
REX,MX,,VER,MX,0,48204
REX,MX,PAZ,VSA,MX,1,12048
SJD,MX,,CUL,MX,0,31464
SJD,MX,,CUL,MX,0,13200
SJD,MX,,GDL,MX,0,89498
SJD,MX,,GDL,MX,0,43548
SJD,MX,,MEX,MX,0,90698
SJD,MX,,MEX,MX,0,127739
SJD,MX,,MEX,MX,0,5816
SJD,MX,,MEX,MX,0,79026
SJD,MX,,MTY,MX,0,750
SJD,MX,,MTY,MX,0,29138
SJD,MX,,MTY,MX,0,18268
SJD,MX,,TIJ,MX,0,43468
SJD,MX,,TLC,MX,0,36808
SLP,MX,,CUN,MX,0,17518
SLP,MX,,MEX,MX,0,56252
SLP,MX,,MEX,MX,0,89549
SLP,MX,,MEX,MX,0,55776
SLP,MX,,MTY,MX,0,28200
SLP,MX,MTY,SJD,MX,1,150
SLP,MX,,TIJ,MX,0,10968
SLW,MX,,MEX,MX,0,58261
TAM,MX,,CUN,MX,0,26844
TAM,MX,,GDL,MX,0,16008
TAM,MX,,GDL,MX,0,174
TAM,MX,,MEX,MX,0,169746
TAM,MX,,MEX,MX,0,136845
TAM,MX,,MEX,MX,0,13548
TAM,MX,,MTY,MX,0,42338
TAM,MX,,MTY,MX,0,16150
TAM,MX,,MTY,MX,0,58932
TAM,MX,MTY,QRO,MX,1,14600
TAM,MX,,VER,MX,0,26662
TAM,MX,VER,VSA,MX,1,24646
TAM,MX,,VSA,MX,0,19788
TAP,MX,,MEX,MX,0,116276
TAP,MX,,MEX,MX,0,51522
TGZ,MX,,CUN,MX,0,32246
TGZ,MX,,CUN,MX,0,9546
TGZ,MX,,GDL,MX,0,28664
TGZ,MX,,GDL,MX,0,17604
TGZ,MX,,MEX,MX,0,273252
TGZ,MX,,MEX,MX,0,174819
TGZ,MX,,MEX,MX,0,85464
TGZ,MX,,MTY,MX,0,40872
TGZ,MX,,MTY,MX,0,15368
TGZ,MX,,TIJ,MX,0,720
TGZ,MX,,TLC,MX,0,8150
TIJ,MX,,ACA,MX,0,4900
TIJ,MX,,ACA,MX,0,28464
TIJ,MX,,AGU,MX,0,25500
TIJ,MX,,AGU,MX,0,50910
TIJ,MX,,BJX,MX,0,35250
TIJ,MX,,BJX,MX,0,18018
TIJ,MX,,BJX,MX,0,126332
TIJ,MX,,CEN,MX,0,198
TIJ,MX,,CEN,MX,0,16640
TIJ,MX,,CJS,MX,0,18250
TIJ,MX,,CJS,MX,0,17446
TIJ,MX,,CLQ,MX,0,36124
TIJ,MX,,CUL,MX,0,40650
TIJ,MX,,CUL,MX,0,10396
TIJ,MX,,CUL,MX,0,250402
TIJ,MX,,CUN,MX,0,10270
TIJ,MX,CJS,CUU,MX,1,18250
TIJ,MX,,CUU,MX,0,13722
TIJ,MX,,DGO,MX,0,9304
TIJ,MX,,DGO,MX,0,14132
TIJ,MX,,GDL,MX,0,111450
TIJ,MX,,GDL,MX,0,110941
TIJ,MX,,GDL,MX,0,2340
TIJ,MX,,GDL,MX,0,434784
TIJ,MX,,HMO,MX,0,18250
TIJ,MX,,HMO,MX,0,64988
TIJ,MX,,LAP,MX,0,59742
TIJ,MX,,LMM,MX,0,152
TIJ,MX,,LMM,MX,0,37510
TIJ,MX,,MEX,MX,0,177450
TIJ,MX,,MEX,MX,0,319913
TIJ,MX,DGO,MEX,MX,1,27025
TIJ,MX,,MEX,MX,0,15120
TIJ,MX,,MEX,MX,0,362240
TIJ,MX,,MID,MX,0,3600
TIJ,MX,,MLM,MX,0,94528
TIJ,MX,,MTY,MX,0,7144
TIJ,MX,,MTY,MX,0,88520
TIJ,MX,,MZT,MX,0,396
TIJ,MX,,MZT,MX,0,41430
TIJ,MX,,OAX,MX,0,15600
TIJ,MX,,OAX,MX,0,39250
TIJ,MX,,PBC,MX,0,39736
TIJ,MX,,PVR,MX,0,42512
TIJ,MX,,QRO,MX,0,19084
TIJ,MX,,SJD,MX,0,43468
TIJ,MX,,SLP,MX,0,10968
TIJ,MX,,TGZ,MX,0,720
TIJ,MX,,TPQ,MX,0,34512
TIJ,MX,,TRC,MX,0,10150
TIJ,MX,,UPN,MX,0,53908
TIJ,MX,,VER,MX,0,14956
TIJ,MX,,ZCL,MX,0,40876
TLC,MX,,ACA,MX,0,63892
TLC,MX,,ACA,MX,0,1044
TLC,MX,,CUN,MX,0,81382
TLC,MX,,CUN,MX,0,28150
TLC,MX,,GDL,MX,0,30100
TLC,MX,,GDL,MX,0,10300
TLC,MX,GDL,LMM,MX,1,4900
TLC,MX,,MTY,MX,0,87666
TLC,MX,,MTY,MX,0,28700
TLC,MX,,PVR,MX,0,51806
TLC,MX,,SJD,MX,0,36808
TLC,MX,,TGZ,MX,0,8100
TLC,MX,,ZIH,MX,0,35528
TPQ,MX,,MEX,MX,0,49872
TPQ,MX,,TIJ,MX,0,34512
TRC,MX,,CUU,MX,0,17850
TRC,MX,,GDL,MX,0,15550
TRC,MX,,GDL,MX,0,2960
TRC,MX,,GDL,MX,0,8704
TRC,MX,CUU,HMO,MX,1,17850
TRC,MX,,MEX,MX,0,68814
TRC,MX,,MEX,MX,0,149504
TRC,MX,,MEX,MX,0,58316
TRC,MX,,MTY,MX,0,9050
TRC,MX,,TIJ,MX,0,10150
UPN,MX,,TIJ,MX,0,53908
VER,MX,,CME,MX,0,10800
VER,MX,,CUN,MX,0,90752
VER,MX,,CUN,MX,0,16732
VER,MX,,GDL,MX,0,52012
VER,MX,,GDL,MX,0,14400
VER,MX,,GDL,MX,0,17724
VER,MX,,MEX,MX,0,117804
VER,MX,,MEX,MX,0,234849
VER,MX,,MEX,MX,0,27888
VER,MX,,MEX,MX,0,13746
VER,MX,VSA,MID,MX,1,6935
VER,MX,VSA,MID,MX,1,29362
VER,MX,,MTY,MX,0,17064
VER,MX,TAM,MTY,MX,1,26688
VER,MX,,MTY,MX,0,85196
VER,MX,,MTY,MX,0,21724
VER,MX,GDL,PBC,MX,1,14400
VER,MX,,REX,MX,0,48204
VER,MX,,TAM,MX,0,26688
VER,MX,,TIJ,MX,0,14956
VER,MX,,VSA,MX,0,6935
VER,MX,,VSA,MX,0,29362
VSA,MX,MID,CUN,MX,1,6935
VSA,MX,,CUN,MX,0,33178
VSA,MX,,CUN,MX,0,9546
VSA,MX,,GDL,MX,0,38136
VSA,MX,,GDL,MX,0,17004
VSA,MX,,MEX,MX,0,291732
VSA,MX,,MEX,MX,0,236556
VSA,MX,,MEX,MX,0,35970
VSA,MX,,MID,MX,0,6935
VSA,MX,,MID,MX,0,29362
VSA,MX,,MID,MX,0,9504
VSA,MX,,MTY,MX,0,43022
VSA,MX,,MTY,MX,0,74704
VSA,MX,,MTY,MX,0,8496
VSA,MX,,PAZ,MX,0,17184
VSA,MX,PAZ,REX,MX,1,11664
VSA,MX,VER,TAM,MX,1,26544
VSA,MX,,TAM,MX,0,19788
VSA,MX,,VER,MX,0,6319
VSA,MX,,VER,MX,0,29290
ZCL,MX,,MEX,MX,0,35292
ZCL,MX,,MEX,MX,0,70924
ZCL,MX,,TIJ,MX,0,40876
ZIH,MX,,ACA,MX,0,4850
ZIH,MX,,GDL,MX,0,4850
ZIH,MX,,MEX,MX,0,81426
ZIH,MX,,MEX,MX,0,76716
ZIH,MX,,MEX,MX,0,16416
ZIH,MX,ACA,QRO,MX,1,4850
ZIH,MX,,TLC,MX,0,35528
ZLO,MX,,MEX,MX,0,4220
ZLO,MX,,MEX,MX,0,52458
ZLO,MX,,MEX,MX,0,35184
MEX,MX,,MGA,NI,0,32387
CUN,MX,,AMS,NL,0,38730
CUN,MX,HOG,AMS,NL,1,250
MEX,MX,,AMS,NL,0,110969
CUN,MX,,PTY,PA,0,317690
GDL,MX,,PTY,PA,0,35306
MEX,MX,,PTY,PA,0,28912
MEX,MX,,PTY,PA,0,266569
MTY,MX,,PTY,PA,0,24680
PBC,MX,,PTY,PA,0,8114
VSA,MX,,PTY,PA,0,6110
CUN,MX,,LIM,PE,0,8618
CUN,MX,,LIM,PE,0,84972
MEX,MX,,LIM,PE,0,116873
MEX,MX,,LIM,PE,0,44326
MEX,MX,,LIM,PE,0,78324
CUN,MX,,SJU,PR,0,9198
MEX,MX,CLT,SJU,PR,1,1800
CUN,MX,,VKO,RU,0,7310
CUN,MX,,SAL,SV,0,49512
MEX,MX,,SAL,SV,0,37874
MEX,MX,,SAL,SV,0,79718
ACA,MX,IAH,CVG,US,1,264
ACA,MX,IAH,DTW,US,1,66
ACA,MX,IAH,ELP,US,1,66
ACA,MX,IAH,GRK,US,1,50
ACA,MX,,IAH,US,0,10836
ACA,MX,IAH,JAX,US,1,5700
ACA,MX,IAH,LRD,US,1,150
ACA,MX,IAH,MFE,US,1,66
ACA,MX,IAH,MKE,US,1,594
ACA,MX,IAH,MOB,US,1,350
ACA,MX,IAH,VPS,US,1,50
AGU,MX,IAH,ABQ,US,1,50
AGU,MX,DFW,AMA,US,1,3268
AGU,MX,IAH,ATL,US,1,100
AGU,MX,IAH,BHM,US,1,150
AGU,MX,IAH,BNA,US,1,600
AGU,MX,IAH,BRO,US,1,1700
AGU,MX,IAH,BTR,US,1,200
AGU,MX,IAH,CHS,US,1,150
AGU,MX,IAH,CLT,US,1,450
AGU,MX,IAH,COS,US,1,50
AGU,MX,IAH,CVG,US,1,500
AGU,MX,,DFW,US,0,41814
AGU,MX,IAH,ECP,US,1,850
AGU,MX,IAH,ELP,US,1,400
AGU,MX,IAH,GRR,US,1,250
AGU,MX,IAH,GSP,US,1,200
AGU,MX,IAH,HSV,US,1,300
AGU,MX,,IAH,US,0,18600
AGU,MX,IAH,ICT,US,1,200
AGU,MX,IAH,IND,US,1,250
AGU,MX,,LAX,US,0,27990
AGU,MX,IAH,MAF,US,1,650
AGU,MX,IAH,MCI,US,1,50
AGU,MX,IAH,MFE,US,1,50
AGU,MX,IAH,MSP,US,1,50
AGU,MX,IAH,MTJ,US,1,150
AGU,MX,IAH,RSW,US,1,150
AGU,MX,IAH,SAV,US,1,200
AGU,MX,IAH,SDF,US,1,50
AGU,MX,IAH,STL,US,1,50
AGU,MX,IAH,TYR,US,1,700
AGU,MX,IAH,XNA,US,1,500
BJX,MX,IAH,ABQ,US,1,546
BJX,MX,IAH,AEX,US,1,150
BJX,MX,IAH,AMA,US,1,3950
BJX,MX,,ATL,US,0,27436
BJX,MX,IAH,ATL,US,1,116
BJX,MX,IAH,AUS,US,1,380
BJX,MX,IAH,BFL,US,1,792
BJX,MX,IAH,BHM,US,1,2612
BJX,MX,IAH,BNA,US,1,926
BJX,MX,IAH,BOI,US,1,594
BJX,MX,IAH,BRO,US,1,250
BJX,MX,IAH,BTR,US,1,150
BJX,MX,IAH,BZN,US,1,792
BJX,MX,IAH,CAE,US,1,1150
BJX,MX,IAH,CHS,US,1,5016
BJX,MX,IAH,CLE,US,1,696
BJX,MX,IAH,CLT,US,1,416
BJX,MX,IAH,CMH,US,1,2924
BJX,MX,IAH,COS,US,1,414
BJX,MX,IAH,CVG,US,1,50
BJX,MX,,DFW,US,0,94120
BJX,MX,IAH,DSM,US,1,892
BJX,MX,IAH,DTW,US,1,116
BJX,MX,IAH,ELP,US,1,264
BJX,MX,LAX,FAT,US,1,66
BJX,MX,IAH,GPT,US,1,8050
BJX,MX,IAH,GRR,US,1,50
BJX,MX,IAH,GUC,US,1,66
BJX,MX,LAX,HDN,US,1,2376
BJX,MX,IAH,HRL,US,1,396
BJX,MX,IAH,HSV,US,1,1800
BJX,MX,,IAH,US,0,84196
BJX,MX,IAH,ICT,US,1,1198
BJX,MX,IAH,IND,US,1,166
BJX,MX,IAH,JAN,US,1,250
BJX,MX,IAH,JAX,US,1,150
BJX,MX,LAX,LAS,US,1,858
BJX,MX,,LAX,US,0,47408
BJX,MX,,LAX,US,0,47982
BJX,MX,,LAX,US,0,16232
BJX,MX,IAH,LFT,US,1,1032
BJX,MX,IAH,LIT,US,1,132
BJX,MX,IAH,MAF,US,1,600
BJX,MX,IAH,MCI,US,1,198
BJX,MX,,MDW,US,0,16376
BJX,MX,IAH,MEM,US,1,198
BJX,MX,IAH,MFE,US,1,50
BJX,MX,IAH,MKE,US,1,908
BJX,MX,IAH,MLU,US,1,50
BJX,MX,IAH,MOB,US,1,150
BJX,MX,LAX,MSP,US,1,726
BJX,MX,IAH,MSY,US,1,396
BJX,MX,,OAK,US,0,7788
BJX,MX,IAH,OKC,US,1,200
BJX,MX,IAH,OMA,US,1,182
BJX,MX,IAH,ONT,US,1,66
BJX,MX,IAH,ORD,US,1,660
BJX,MX,IAH,PBI,US,1,1064
BJX,MX,LAX,PHX,US,1,1254
BJX,MX,IAH,PIT,US,1,582
BJX,MX,IAH,PNS,US,1,100
BJX,MX,IAH,PSP,US,1,462
BJX,MX,IAH,RIC,US,1,50
BJX,MX,LAX,SAN,US,1,66
BJX,MX,IAH,SAT,US,1,366
BJX,MX,IAH,SAV,US,1,150
BJX,MX,IAH,SDF,US,1,216
BJX,MX,,SFO,US,0,480
BJX,MX,LAX,SFO,US,1,132
BJX,MX,IAH,SHV,US,1,150
BJX,MX,LAX,SLC,US,1,1172
BJX,MX,LAX,SMF,US,1,264
BJX,MX,LAX,SMX,US,1,594
BJX,MX,IAH,STL,US,1,100
BJX,MX,IAH,TUL,US,1,380
BJX,MX,IAH,TYR,US,1,650
BJX,MX,IAH,TYS,US,1,350
BJX,MX,IAH,VPS,US,1,266
BJX,MX,IAH,XNA,US,1,200
CME,MX,IAH,AMA,US,1,250
CME,MX,IAH,BTR,US,1,450
CME,MX,IAH,CLT,US,1,250
CME,MX,IAH,CVG,US,1,50
CME,MX,IAH,ELP,US,1,1550
CME,MX,IAH,GPT,US,1,350
CME,MX,IAH,GRK,US,1,200
CME,MX,IAH,IAD,US,1,50
CME,MX,,IAH,US,0,18150
CME,MX,IAH,ICT,US,1,100
CME,MX,IAH,JAN,US,1,50
CME,MX,IAH,LFT,US,1,50
CME,MX,IAH,MAF,US,1,350
CME,MX,IAH,MOB,US,1,50
CME,MX,IAH,PNS,US,1,650
CME,MX,IAH,TUL,US,1,1700
CME,MX,IAH,TUS,US,1,250
CME,MX,IAH,TYR,US,1,1050
CUL,MX,HMO,LAX,US,1,550
CUN,MX,DEN,ABQ,US,1,775
CUN,MX,ORD,ALB,US,1,501
CUN,MX,CLT,ALB,US,1,600
CUN,MX,DEN,ANC,US,1,152
CUN,MX,,ATL,US,0,326377
CUN,MX,IAH,ATL,US,1,4175
CUN,MX,,ATL,US,0,55802
CUN,MX,,AUS,US,0,9615
CUN,MX,IAH,AUS,US,1,1169
CUN,MX,,AUS,US,0,40612
CUN,MX,,BDL,US,0,5400
CUN,MX,DEN,BIL,US,1,6089
CUN,MX,MSY,BKG,US,1,15750
CUN,MX,MSY,BKG,US,1,100
CUN,MX,,BNA,US,0,5514
CUN,MX,IAH,BNA,US,1,167
CUN,MX,DEN,BOI,US,1,167
CUN,MX,,BOS,US,0,556
CUN,MX,,BOS,US,0,32550
CUN,MX,,BOS,US,0,7697
CUN,MX,EWR,BOS,US,1,42211
CUN,MX,,BOS,US,0,5096
CUN,MX,ORD,BTV,US,1,167
CUN,MX,ORD,BUF,US,1,167
CUN,MX,,BWI,US,0,2235
CUN,MX,FLL,BWI,US,1,49906
CUN,MX,IAH,BWI,US,1,2171
CUN,MX,,BWI,US,0,106431
CUN,MX,DEN,BZN,US,1,1670
CUN,MX,,CLE,US,0,34314
CUN,MX,,CLE,US,0,12820
CUN,MX,IAH,CLE,US,1,20332
CUN,MX,,CLT,US,0,38989
CUN,MX,EWR,CLT,US,1,167
CUN,MX,,CLT,US,0,171159
CUN,MX,,CMH,US,0,5514
CUN,MX,ORD,CMH,US,1,501
CUN,MX,,CVG,US,0,8628
CUN,MX,,CVG,US,0,6314
CUN,MX,ORD,DCA,US,1,4008
CUN,MX,,DEN,US,0,73314
CUN,MX,,DEN,US,0,82857
CUN,MX,IAD,DEN,US,1,37948
CUN,MX,,DEN,US,0,56741
CUN,MX,,DFW,US,0,327318
CUN,MX,JFK,DFW,US,1,25650
CUN,MX,,DFW,US,0,37188
CUN,MX,,DFW,US,0,45684
CUN,MX,IAH,DFW,US,1,4843
CUN,MX,DEN,DSM,US,1,8654
CUN,MX,,DTW,US,0,71156
CUN,MX,,DTW,US,0,28834
CUN,MX,ORD,DTW,US,1,334
CUN,MX,IAH,EGE,US,1,3310
CUN,MX,,EWR,US,0,178538
CUN,MX,IAH,EWR,US,1,14972
CUN,MX,,EWR,US,0,3384
CUN,MX,,FLL,US,0,66700
CUN,MX,,FLL,US,0,64858
CUN,MX,DEN,GEG,US,1,1837
CUN,MX,IAH,HDN,US,1,486
CUN,MX,,HOU,US,0,22308
CUN,MX,,IAD,US,0,5513
CUN,MX,,IAD,US,0,6984
CUN,MX,,IAD,US,0,80733
CUN,MX,ORD,IAD,US,1,7348
CUN,MX,,IAH,US,0,19552
CUN,MX,,IAH,US,0,355178
