Period,Org,Org Country,Via,Dst,Dst Country,Mkt Car,Stops,Seats,Miles,Blktm,Departures,Seats_total,Remove,ASMs
2015,PTP,GP,"",ORY,FR,AF,0,303,4193,478,602,182406,,764828358
2015,PTP,GP,"",ORY,FR,SS,0,440,4193,483,356,156713,,657097609
2015,PTP,GP,"",ORY,FR,TX,0,357,4193,491,579,206616,,866340888
2015,PTP,GP,BGI,GND,GD,LI,1,72,294,172,107,7704,,2264976
2015,PTP,GP,"",CAY,GF,AF,0,150,1004,150,1,150,,150600
2015,PTP,GP,FDF,CAY,GF,AF,1,155,1004,218,504,77958,,78269832
2015,PTP,GP,"",CAY,GF,TX,0,364,1004,141,26,9464,,9501856
2015,PTP,GP,"",PAP,HT,AF,0,153,727,117,269,41286,,30014922
2015,PTP,GP,"",PAP,HT,TX,0,70,727,184,107,7490,,5445230
2015,PTP,GP,FDF,SLU,LC,3S,1,46,158,100,182,8372,,1322776
2015,PTP,GP,FDF,SLU,LC,TX,1,70,158,94,114,7982,,1261156
2015,PTP,GP,"",SFG,MF,3S,0,46,162,50,1322,60812,,9851544
2015,PTP,GP,"",SFG,MF,TX,0,70,162,55,1221,85520,,13854240
2015,PTP,GP,"",FDF,MQ,3S,0,46,120,45,2590,119140,,14296800
2015,PTP,GP,"",FDF,MQ,AF,0,155,120,40,504,77958,,9354960
2015,PTP,GP,"",FDF,MQ,TX,0,70,120,45,2516,176136,,21136320
2015,PTP,GP,"",SJU,PR,3S,0,46,331,100,84,3864,,1278984
2015,PTP,GP,"",SJU,PR,BB,0,34,331,100,167,5678,,1879418
2015,PTP,GP,"",SXM,SX,3S,0,46,161,50,5,230,,37030
2015,PTP,GP,DOM,SXM,SX,3S,1,46,161,112,283,13018,,2095898
2015,PTP,GP,DOM,SXM,SX,WM,1,46,161,120,82,3772,,607292
2015,PTP,GP,"",BOS,US,DY,0,186,1887,255,8,1488,,2807856
2015,PTP,GP,"",BWI,US,DY,0,186,1827,255,8,1488,,2718576
2015,PTP,GP,"",JFK,US,DY,0,186,1836,285,12,2232,,4097952
2015,PTP,GP,"",MIA,US,AA,0,119,1374,217,60,7150,,9824100
2015,PTP,GP,PAP,MIA,US,AF,1,153,1374,302,269,41286,,56726964
2015,OGL,GY,BGI,ANU,AG,LI,1,65,755,242,342,22362,,16883310
2015,GEO,GY,"",AUA,AW,8I,0,78,901,135,108,8424,,7590024
2015,OGL,GY,"",BGI,BB,LI,0,63,442,120,546,34528,,15261376
2015,OGL,GY,POS,BGI,BB,LI,1,46,442,204,36,1656,,731952
2015,GEO,GY,"",YYZ,CA,BW,0,154,2875,390,10,1540,,4427500
2015,GEO,GY,POS,YYZ,CA,BW,1,154,2875,537,367,56518,,162489250
2015,GEO,GY,"",YYZ,CA,OJ,0,188,2875,390,58,10880,,31280000
2015,GEO,GY,"",CUR,CW,7I,0,78,828,125,126,9828,,8137584
2015,GEO,GY,"",KIN,JM,OJ,0,186,1477,210,185,34325,,50698025
2015,GEO,GY,POS,SKB,KN,BW,1,154,805,265,1,154,,123970
2015,OGL,GY,BGI,SKB,KN,LI,1,72,789,270,45,3240,,2556360
2015,GEO,GY,"",PTY,PA,CM,0,139,1456,214,109,15135,,22036560
2015,GEO,GY,"",PBM,SR,BW,0,154,222,60,1,154,,34188
2015,GEO,GY,"",PBM,SR,PY,0,126,222,45,117,14742,,3272724
2015,OGL,GY,BGI,SXM,SX,LI,1,72,845,290,62,4464,,3772080
2015,GEO,GY,"",POS,TT,BW,0,154,352,70,1554,239919,,84451488
2015,OGL,GY,"",POS,TT,LI,0,46,342,90,143,6578,,2249676
2015,GEO,GY,"",JFK,US,2D,0,210,2545,334,183,38430,,97804350
2015,GEO,GY,"",JFK,US,BW,0,155,2545,354,363,56438,,143634710
2015,GEO,GY,POS,JFK,US,BW,1,154,2545,484,206,31724,,80737580
2015,GEO,GY,"",JFK,US,OJ,0,185,2545,338,36,6660,,16949700
2015,GEO,GY,POS,MIA,US,BW,1,154,1971,420,366,56364,,111093444
2015,GEO,GY,"",MIA,US,PY,0,126,1971,270,104,13104,,25827984
2015,GEO,GY,"",SFB,US,PY,0,126,2148,305,16,2016,,4330368
2015,OGL,GY,POS,SVD,VC,LI,1,46,485,180,107,4922,,2387170
2015,GEO,GY,"",PZO,VE,V0,0,98,332,70,35,3430,,1138760
2015,PAP,HT,JBQ,AUA,AW,N3,1,19,445,228,64,1216,,541120
2015,PAP,HT,"",YUL,CA,AC,0,191,1859,261,68,12988,,24144692
2015,PAP,HT,"",YUL,CA,TS,0,294,1859,260,54,15860,,29483740
2015,PAP,HT,"",CMW,CU,CRN,0,68,410,110,38,2584,,1059440
2015,PAP,HT,"",HAV,CU,CRN,0,68,720,680,28,1904,,1370880
2015,PAP,HT,"",SCU,CU,CRN,0,68,250,70,76,5168,,1292000
2015,PAP,HT,"",SCU,CU,S6,0,19,250,70,175,3325,,831250
2015,PAP,HT,"",CUR,CW,7I,0,60,493,100,29,1750,,862750
2015,PAP,HT,SXM,CUR,CW,7I,1,151,493,248,104,15746,,7762778
2015,PAP,HT,JBQ,CUR,CW,N3,1,19,493,228,29,551,,271643
2015,PAP,HT,"",JBQ,DO,N3,0,19,150,75,690,13110,,1966500
2015,PAP,HT,"",JBQ,DO,S6,0,19,150,44,521,9899,,1484850
2015,PAP,HT,"",SDQ,DO,JY,0,30,171,55,9,270,,46170
2015,PAP,HT,SDQ,ORY,FR,TX,1,364,4566,695,105,38180,,174329880
2015,PAP,HT,"",PTP,GP,AF,0,153,727,109,269,41286,,30014922
2015,PAP,HT,"",PTP,GP,TX,0,70,727,181,108,7560,,5496120
2015,CAP,HT,"",PAP,HT,S6,0,19,79,30,1001,19019,,1502501
2015,PAP,HT,"",CAP,HT,S6,0,19,79,25,989,18791,,1484489
2015,PAP,HT,"",KIN,JM,JY,0,30,298,81,32,960,,286080
2015,PAP,HT,MIA,MBJ,JM,AA,1,150,367,349,60,9000,,3303000
2015,PAP,HT,PTP,FDF,MQ,AF,1,153,795,215,28,4290,,3410550
2015,PAP,HT,PTP,FDF,MQ,TX,1,70,795,277,108,7560,,6010200
2015,PAP,HT,"",PTY,PA,CM,0,124,810,146,208,25717,,20830770
2015,PAP,HT,"",SXM,SX,7I,0,151,603,92,104,15746,,9494838
2015,CAP,HT,"",PLS,TC,9Q,0,16,141,45,100,1610,,227010
2015,CAP,HT,"",PLS,TC,JY,0,24,141,55,361,8565,,1207665
2015,PAP,HT,"",PLS,TC,JY,0,30,221,69,108,3240,,716040
2015,CAP,HT,"",MIA,US,AA,0,131,664,125,353,46092,,30605088
2015,PAP,HT,"",ATL,US,DL,0,150,1281,201,331,49650,,63601650
2015,PAP,HT,"",BOS,US,B6,0,150,1644,256,25,3750,,6165000
2015,PAP,HT,"",FLL,US,AA,0,150,721,130,642,96300,,69432300
2015,PAP,HT,"",FLL,US,B6,0,136,721,135,556,75750,,54615750
2015,PAP,HT,"",FLL,US,NK,0,169,721,128,338,57049,,41132329
2015,PAP,HT,"",JFK,US,AA,0,177,1526,263,365,64476,,98390376
2015,PAP,HT,"",JFK,US,B6,0,153,1526,240,367,56290,,85898540
2015,PAP,HT,"",JFK,US,DL,0,160,1526,243,91,14560,,22218560
2015,PAP,HT,"",MIA,US,AA,0,184,713,130,1094,200801,,143171113
2015,PAP,HT,"",MIA,US,AF,0,153,713,120,269,41286,,29436918
2015,KIN,JM,"",ANU,AG,BW,0,154,989,140,105,16170,,15992130
2015,KIN,JM,"",BGI,BB,BW,0,154,1198,165,37,5698,,6826204
2015,KIN,JM,SXM,BGI,BB,BW,1,154,1198,264,193,29722,,35606956
2015,MBJ,JM,"",BRU,BE,TB,0,250,4903,539,104,25987,,127414261
2015,KIN,JM,"",NAS,BS,BW,0,154,492,86,156,24024,,11819808
2015,MBJ,JM,KIN,NAS,BS,BW,1,154,452,200,6,924,,417648
2015,KIN,JM,"",YYZ,CA,AC,0,151,1784,253,221,33265,,59344760
2015,KIN,JM,"",YYZ,CA,BW,0,154,1784,255,170,26180,,46705120
2015,KIN,JM,"",YYZ,CA,OJ,0,188,1784,270,41,7710,,13754640
2015,KIN,JM,"",YYZ,CA,WS,0,156,1784,258,154,23974,,42769616
2015,MBJ,JM,"",YEG,CA,TS,0,210,3064,420,6,1260,,3860640
2015,MBJ,JM,YYC,YEG,CA,TS,1,331,3064,535,19,6285,,19257240
2015,MBJ,JM,"",YEG,CA,WG,0,189,3064,437,27,5103,,15635592
2015,MBJ,JM,YYC,YEG,CA,WG,1,189,3064,534,24,4536,,13898304
2015,MBJ,JM,"",YHM,CA,TS,0,179,1706,240,13,2331,,3976686
2015,MBJ,JM,"",YHZ,CA,AC,0,97,2001,282,22,2134,,4270134
2015,MBJ,JM,"",YHZ,CA,TS,0,189,2001,270,9,1701,,3403701
2015,MBJ,JM,"",YHZ,CA,WG,0,189,2001,280,16,3024,,6051024
2015,MBJ,JM,"",YHZ,CA,WS,0,136,2001,266,30,4080,,8164080
2015,MBJ,JM,"",YOW,CA,AC,0,97,1856,246,21,2037,,3780672
2015,MBJ,JM,"",YOW,CA,TS,0,130,1856,256,16,2079,,3858624
2015,MBJ,JM,"",YOW,CA,WG,0,189,1856,258,40,7560,,14031360
2015,MBJ,JM,"",YOW,CA,WS,0,136,1856,260,41,5576,,10349056
2015,MBJ,JM,"",YQB,CA,TS,0,189,1987,272,15,2835,,5633145
2015,MBJ,JM,"",YQB,CA,WG,0,189,1987,260,19,3591,,7135317
2015,MBJ,JM,"",YQM,CA,WG,0,189,2049,275,12,2268,,4647132
2015,MBJ,JM,"",YQR,CA,TS,0,250,2649,375,8,2000,,5298000
2015,MBJ,JM,YXE,YQR,CA,TS,1,189,2649,470,1,189,,500661
2015,MBJ,JM,"",YQR,CA,WG,0,189,2649,378,16,3024,,8010576
2015,MBJ,JM,"",YUL,CA,AC,0,138,1877,256,54,7468,,14017436
2015,MBJ,JM,"",YUL,CA,TS,0,203,1877,249,78,15846,,29742942
2015,MBJ,JM,"",YUL,CA,WG,0,189,1877,258,60,11340,,21285180
2015,MBJ,JM,"",YUL,CA,WS,0,136,1877,259,42,5712,,10721424
2015,MBJ,JM,"",YVR,CA,WG,0,189,3276,450,1,189,,619164
2015,MBJ,JM,YYC,YVR,CA,WG,1,189,3276,570,6,1134,,3714984
2015,MBJ,JM,"",YWG,CA,AC,0,146,2417,334,15,2190,,5293230
2015,MBJ,JM,"",YWG,CA,WG,0,189,2417,345,12,2268,,5481756
2015,MBJ,JM,"",YWG,CA,WS,0,136,2417,341,42,5712,,13805904
2015,MBJ,JM,"",YXE,CA,TS,0,189,2796,375,1,189,,528444
2015,MBJ,JM,YQR,YXE,CA,TS,1,250,2796,490,8,2000,,5592000
2015,MBJ,JM,"",YXE,CA,WG,0,189,2796,394,15,2835,,7926660
2015,MBJ,JM,YQR,YXE,CA,WG,1,189,2796,485,1,189,,528444
2015,MBJ,JM,"",YYC,CA,TS,0,331,2988,420,19,6285,,18779580
2015,MBJ,JM,YEG,YYC,CA,TS,1,210,2988,535,6,1260,,3764880
2015,MBJ,JM,"",YYC,CA,WG,0,189,2988,428,46,8694,,25977672
2015,MBJ,JM,YEG,YYC,CA,WG,1,189,2988,557,4,756,,2258928
2015,MBJ,JM,"",YYT,CA,WG,0,189,2459,325,8,1512,,3718008
2015,MBJ,JM,"",YYZ,CA,AC,0,158,1740,247,366,57852,,100662480
2015,MBJ,JM,"",YYZ,CA,C6,0,180,1740,260,6,1080,,1879200
2015,MBJ,JM,SNU,YYZ,CA,C6,1,180,1740,350,5,900,,1566000
2015,MBJ,JM,"",YYZ,CA,TS,0,207,1740,246,156,32232,,56083680
2015,MBJ,JM,"",YYZ,CA,WG,0,189,1740,245,347,65583,,114114420
2015,MBJ,JM,"",YYZ,CA,WS,0,163,1740,250,622,101392,,176422080
2015,KIN,JM,"",HAV,CU,GTV,0,46,503,120,6,276,,138828
2015,MBJ,JM,"",SNU,CU,C6,0,180,304,70,2,360,,109440
2015,MBJ,JM,"",VRA,CU,C6,0,180,387,80,3,540,,208980
2015,KIN,JM,"",CUR,CW,7I,0,73,655,140,136,9874,,6467470
2015,MBJ,JM,"",FRA,DE,DE,0,270,5089,603,107,28890,,147021210
2015,MBJ,JM,"",MUC,DE,DE,0,270,5254,601,25,6750,,35464500
2015,KIN,JM,"",SDQ,DO,JY,0,30,468,115,36,1080,,505440
2015,KIN,JM,PAP,SDQ,DO,JY,1,30,468,175,2,60,,28080
2015,KIN,JM,"",LGW,GB,BA,0,297,4681,535,177,52569,,246075489
2015,MBJ,JM,"",LGW,GB,VS,0,455,4700,534,156,70980,,333606000
2015,MBJ,JM,"",MAN,GB,TCX,0,313,4608,543,34,10656,,49102848
2015,KIN,JM,"",GEO,GY,OJ,0,185,1477,210,211,39135,,57802395
2015,KIN,JM,"",PAP,HT,JY,0,30,298,81,32,960,,286080
2015,MBJ,JM,"",MXP,IT,BV,0,210,5150,598,20,4200,,21630000
2015,MBJ,JM,"",MXP,IT,NO,0,215,5150,605,20,4300,,22145000
2015,KIN,JM,"",MBJ,JM,BW,0,154,83,40,6,924,,76692
2015,KIN,JM,"",MBJ,JM,JY,0,30,83,35,505,15150,,1257450
2015,MBJ,JM,"",KIN,JM,BW,0,154,83,35,6,924,,76692
2015,MBJ,JM,"",KIN,JM,JY,0,30,83,35,505,15150,,1257450
2015,KIN,JM,"",GCM,KY,KX,0,122,313,64,317,38674,,12104962
2015,KIN,JM,MBJ,GCM,KY,KX,1,122,313,124,117,14274,,4467762
2015,MBJ,JM,"",GCM,KY,KX,0,122,231,48,117,14274,,3297294
2015,KIN,JM,ATL,AMS,NL,DL,1,145,4887,845,183,26562,,129808494
2015,MBJ,JM,"",AMS,NL,OR,0,245,4904,588,52,12740,,62476960
2015,KIN,JM,"",PTY,PA,CM,0,102,636,121,208,21119,,13431684
2015,MBJ,JM,"",PTY,PA,CM,0,112,658,123,212,23799,,15659742
2015,KIN,JM,"",SXM,SX,BW,0,154,898,135,105,16170,,14520660
2015,KIN,JM,"",PLS,TC,JY,0,30,395,100,282,8460,,3341700
2015,KIN,JM,SDQ,PLS,TC,JY,1,30,395,213,45,1350,,533250
2015,KIN,JM,"",POS,TT,BW,0,154,1151,150,129,19866,,22865766
2015,KIN,JM,BGI,POS,TT,BW,1,154,1151,269,102,15708,,18079908
2015,KIN,JM,"",ATL,US,DL,0,144,1182,183,326,47023,,55581186
2015,KIN,JM,FLL,DTW,US,NK,1,145,1719,382,21,3045,,5234355
2015,KIN,JM,"",FLL,US,B6,0,120,601,117,730,87950,,52857950
2015,KIN,JM,"",FLL,US,BW,0,154,601,100,372,57288,,34430088
2015,KIN,JM,"",FLL,US,NK,0,144,601,114,42,6069,,3647469
2015,KIN,JM,"",JFK,US,B6,0,165,1577,232,495,81690,,128825130
2015,KIN,JM,"",JFK,US,BW,0,154,1577,225,456,70224,,110743248
2015,KIN,JM,"",JFK,US,DL,0,146,1577,223,24,3498,,5516346
2015,KIN,JM,"",JFK,US,OJ,0,186,1577,226,208,38655,,60958935
2015,KIN,JM,GEO,JFK,US,OJ,1,185,1577,1014,42,7770,,12253290
2015,KIN,JM,MIA,LGA,US,AA,1,150,1586,324,14,2100,,3330600
2015,KIN,JM,"",MCO,US,BW,0,154,778,128,104,16016,,12460448
2015,KIN,JM,"",MIA,US,AA,0,150,586,114,1214,182100,,106710600
2015,MBJ,JM,ORD,ANC,US,UA,1,152,4506,759,4,608,,2739648
2015,MBJ,JM,"",ATL,US,DL,0,163,1119,174,1129,183824,,205699056
2015,MBJ,JM,"",ATL,US,WN,0,143,1119,177,14,2002,,2240238
2015,MBJ,JM,"",BOS,US,AA,0,128,1696,238,4,512,,868352
2015,MBJ,JM,"",BOS,US,B6,0,150,1696,244,39,5850,,9921600
2015,MBJ,JM,IAD,BOS,US,UA,1,155,1696,540,10,1550,,2628800
2015,MBJ,JM,"",BOS,US,US,0,124,1696,244,18,2232,,3785472
2015,MBJ,JM,FLL,BWI,US,NK,1,145,1429,316,18,2610,,3729690
2015,MBJ,JM,"",BWI,US,WN,0,143,1429,210,675,96525,,137934225
2015,MBJ,JM,EWR,CLE,US,UA,1,155,1598,473,13,2021,,3229558
2015,MBJ,JM,"",CLT,US,AA,0,167,1168,185,182,30378,,35481504
2015,MBJ,JM,"",CLT,US,US,0,165,1168,190,833,137516,,160618688
2015,MBJ,JM,ORD,CMH,US,UA,1,152,1513,423,3,456,,689928
2015,MBJ,JM,ORD,DCA,US,UA,1,152,1406,490,1,152,,213712
2015,MBJ,JM,ORD,DEN,US,UA,1,158,2169,607,16,2522,,5470218
2015,MBJ,JM,"",DFW,US,AA,0,150,1545,245,326,48900,,75550500
2015,MBJ,JM,"",DFW,US,SY,0,162,1545,220,20,3240,,5005800
2015,MBJ,JM,EWR,DFW,US,UA,1,152,1545,592,4,608,,939360
2015,MBJ,JM,"",DTW,US,DL,0,151,1667,243,66,9992,,16656664
2015,MBJ,JM,"",EWR,US,UA,0,157,1547,239,286,44777,,69270019
2015,MBJ,JM,IAH,EWR,US,UA,1,156,1547,574,4,623,,963781
2015,MBJ,JM,"",FLL,US,B6,0,145,541,110,365,53000,,28673000
2015,MBJ,JM,"",FLL,US,BW,0,154,541,100,365,56210,,30409610
2015,MBJ,JM,"",FLL,US,NK,0,175,541,105,332,58177,,31473757
2015,MBJ,JM,"",HOU,US,WN,0,143,1335,210,61,8723,,11645205
2015,MBJ,JM,"",IAD,US,UA,0,153,1411,204,37,5669,,7998959
2015,MBJ,JM,ORD,IAD,US,UA,1,154,1411,518,6,927,,1307997
2015,MBJ,JM,"",IAH,US,UA,0,159,1351,211,219,34788,,46998588
2015,MBJ,JM,ORD,IAH,US,UA,1,152,1351,576,6,912,,1232112
2015,MBJ,JM,"",JFK,US,B6,0,152,1548,231,660,100120,,154985760
2015,MBJ,JM,"",JFK,US,BW,0,154,1548,220,365,56210,,87013080
2015,MBJ,JM,"",JFK,US,DL,0,156,1548,231,363,56769,,87878412
2015,MBJ,JM,IAH,LAS,US,UA,1,153,2566,656,12,1839,,4718874
2015,MBJ,JM,"",LAX,US,AA,0,150,2704,403,4,600,,1622400
2015,MBJ,JM,IAH,LAX,US,UA,1,159,2704,691,11,1747,,4723888
2015,MBJ,JM,IAH,LGA,US,UA,1,160,1556,510,8,1276,,1985456
2015,MBJ,JM,"",MCO,US,B6,0,132,717,124,365,48050,,34451850
2015,MBJ,JM,"",MCO,US,WN,0,144,717,125,365,52643,,37745031
2015,MBJ,JM,ORD,MDT,US,UA,1,152,1499,446,2,304,,455696
2015,MBJ,JM,"",MDW,US,WN,0,144,1709,248,388,55740,,95259660
2015,MBJ,JM,"",MIA,US,AA,0,150,525,107,960,144000,,75600000
2015,MBJ,JM,"",MKE,US,F9,0,168,1785,255,11,1848,,3298680
2015,MBJ,JM,"",MKE,US,WN,0,143,1785,260,12,1716,,3063060
2015,MBJ,JM,"",MSP,US,DL,0,151,2023,296,57,8580,,17357340
2015,MBJ,JM,"",MSP,US,SY,0,160,2023,295,71,11394,,23050062
2015,MBJ,JM,IAH,MSP,US,UA,1,167,2023,495,1,167,,337841
2015,MBJ,JM,IAH,MSY,US,UA,1,167,1109,370,2,334,,370406
2015,MBJ,JM,"",ORD,US,AA,0,150,1723,270,148,22200,,38250600
2015,MBJ,JM,"",ORD,US,UA,0,154,1723,262,91,13978,,24084094
2015,MBJ,JM,IAH,ORD,US,UA,1,156,1723,489,10,1565,,2696495
2015,MBJ,JM,CLT,PBI,US,US,1,150,580,367,11,1650,,957000
2015,MBJ,JM,ORD,PDX,US,UA,1,154,3155,623,6,927,,2924685
2015,MBJ,JM,"",PHL,US,AA,0,154,1484,219,102,15738,,23355192
2015,MBJ,JM,"",PHL,US,F9,0,170,1484,218,30,5088,,7550592
2015,MBJ,JM,"",PHL,US,US,0,166,1484,225,477,79264,,117627776
2015,MBJ,JM,EWR,PHX,US,UA,1,152,2340,663,16,2432,,5690880
2015,MBJ,JM,EWR,SAN,US,UA,1,160,2617,716,2,319,,834823
2015,MBJ,JM,IAH,SAT,US,UA,1,167,1500,511,1,167,,250500
2015,MBJ,JM,EWR,SEA,US,UA,1,160,3191,643,22,3524,,11245084
2015,MBJ,JM,IAD,SFO,US,UA,1,161,2979,733,35,5620,,16741980
2015,MBJ,JM,IAH,SNA,US,UA,1,155,2670,640,5,775,,2069250
2015,MBJ,JM,"",STL,US,F9,0,138,1584,238,45,6218,,9849312
2015,MBJ,JM,IAH,TUL,US,UA,1,167,1639,398,5,835,,1368565
2015,SKB,KN,"",ANU,AG,BA,0,297,62,30,104,30888,,1915056
2015,SKB,KN,"",ANU,AG,LI,0,72,62,30,775,55800,,3459600
2015,SKB,KN,"",BGI,BB,LI,0,46,363,100,73,3358,,1218954
2015,SKB,KN,ANU,BGI,BB,LI,1,72,363,155,195,14040,,5096520
2015,NEV,KN,"",SBH,BL,TJ,0,9,51,31,48,432,,22032
2015,NEV,KN,SKB,SBH,BL,WM,1,19,51,55,2,38,,1938
2015,SKB,KN,"",SBH,BL,WM,0,19,42,25,2,38,,1596
2015,SKB,KN,"",SAB,BQ,WM,0,19,40,20,1,19,,760
2015,SKB,KN,"",NAS,BS,UP,0,120,1087,150,5,600,,652200
2015,SKB,KN,"",YYZ,CA,AC,0,122,2070,324,16,1946,,4028220
2015,SKB,KN,"",YYZ,CA,BW,0,154,2070,300,1,154,,318780
2015,SKB,KN,ANU,LGW,GB,BA,1,297,4107,566,104,30888,,126857016
2015,NEV,KN,"",SKB,KN,BB,0,34,11,20,157,5338,,58718
2015,NEV,KN,"",SKB,KN,WM,0,19,11,15,361,6859,,75449
2015,SKB,KN,"",NEV,KN,BB,0,34,11,20,157,5338,,58718
2015,SKB,KN,"",NEV,KN,WM,0,19,11,15,346,6574,,72314
2015,NEV,KN,"",SJU,PR,9K,0,9,240,88,176,1584,,380160
2015,NEV,KN,"",SJU,PR,BB,0,34,240,70,118,4012,,962880
2015,NEV,KN,SKB,SJU,PR,BB,1,34,240,135,157,5338,,1281120
2015,NEV,KN,"",SJU,PR,RSI,0,9,240,60,74,666,,159840
2015,NEV,KN,"",SJU,PR,TJ,0,9,240,77,219,1971,,473040
2015,NEV,KN,"",SJU,PR,YI,0,9,240,60,30,270,,64800
2015,SKB,KN,"",SJU,PR,BB,0,34,229,70,367,12478,,2857462
2015,SKB,KN,EIS,SJU,PR,LI,1,72,229,130,108,7776,,1780704
2015,NEV,KN,"",SXM,SX,RSI,0,9,66,42,186,1674,,110484
2015,NEV,KN,"",SXM,SX,WM,0,19,66,35,393,7467,,492822
2015,NEV,KN,SKB,SXM,SX,WM,1,19,66,60,359,6821,,450186
2015,NEV,KN,"",SXM,SX,YI,0,9,66,42,74,666,,43956
2015,SKB,KN,"",SXM,SX,LI,0,56,56,30,685,38392,,2149952
2015,SKB,KN,"",SXM,SX,WM,0,19,56,30,408,7752,,434112
2015,SKB,KN,NEV,SXM,SX,WM,1,19,56,65,349,6631,,371336
2015,SKB,KN,"",POS,TT,BW,0,154,473,95,1,154,,72842
2015,SKB,KN,"",ATL,US,DL,0,168,1754,266,41,6876,,12060504
2015,SKB,KN,"",CLT,US,AA,0,137,1667,252,10,1368,,2280456
2015,SKB,KN,"",CLT,US,US,0,134,1667,252,33,4430,,7384810
2015,SKB,KN,"",EWR,US,UA,0,152,1752,270,2,304,,532608
2015,SKB,KN,"",JFK,US,AA,0,167,1740,268,49,8182,,14236680
2015,SKB,KN,"",MIA,US,AA,0,150,1269,200,546,81900,,103931100
2015,SKB,KN,"",MIA,US,UP,0,120,1269,195,1,120,,152280
2015,NEV,KN,"",EIS,VG,RSI,0,9,153,45,74,666,,101898
2015,NEV,KN,"",EIS,VG,YI,0,9,153,45,30,270,,41310
2015,SKB,KN,"",EIS,VG,LI,0,72,142,50,108,7776,,1104192
2015,SKB,KN,SXM,EIS,VG,LI,1,67,142,91,320,21402,,3039084
2015,NEV,KN,"",STT,VI,RSI,0,9,175,60,74,666,,116550
2015,NEV,KN,"",STT,VI,YI,0,9,175,60,30,270,,47250
2015,SKB,KN,SXM,STT,VI,LI,1,47,164,120,209,9746,,1598344
2015,SKB,KN,SXM,STX,VI,LI,1,46,138,120,156,7244,,999672
2015,MWX,KR,"",DYG,CN,FM,0,163,975,160,21,3423,,3337425
2015,MWX,KR,"",HGH,CN,TW,0,122,417,120,3,366,,152622
2015,MWX,KR,"",KHN,CN,TW,0,122,692,170,2,244,,168848
2015,MWX,KR,"",LYI,CN,JD,0,124,438,135,21,2604,,1140552
2015,MWX,KR,"",PEK,CN,OZ,0,177,666,138,104,18408,,12259728
2015,MWX,KR,"",PVG,CN,MU,0,156,314,94,179,27876,,8753064
2015,MWX,KR,"",SHE,CN,CZ,0,152,544,125,21,3192,,1736448
2015,MWX,KR,"",TSN,CN,GS,0,176,596,117,12,2112,,1258752
2015,MWX,KR,"",TSN,CN,TW,0,122,596,125,62,7564,,4508144
2015,MWX,KR,"",XUZ,CN,TW,0,122,501,145,4,488,,244488
2015,MWX,KR,"",YNJ,CN,MU,0,156,639,140,5,780,,498420
2015,MWX,KR,"",KIX,JP,OZ,0,218,527,98,8,1748,,921196
2015,MWX,KR,"",CJU,KR,OZ,0,177,44,45,36,6372,,280368
2015,MWX,KR,"",CJU,KR,TW,0,122,44,45,107,13054,,574376
2015,MWX,KR,"",LPQ,LA,QV,0,150,1755,310,4,600,,1053000
2015,MWX,KR,"",VTE,LA,QV,0,150,1820,310,4,600,,1092000
2015,MWX,KR,"",MFM,MO,NX,0,144,1113,220,3,432,,480816
2015,GCM,KY,"",NAS,BS,BA,0,189,468,90,208,39312,,18398016
2015,GCM,KY,"",YYZ,CA,AC,0,97,1686,240,119,11543,,19461498
2015,GCM,KY,"",YYZ,CA,WS,0,136,1686,243,74,10064,,16967904
2015,CYB,KY,"",HOG,CU,KX,0,122,243,60,5,610,,148230
2015,GCM,KY,"",HAV,CU,KX,0,122,264,61,418,50996,,13462944
2015,GCM,KY,NAS,LHR,GB,BA,1,189,4794,680,208,39312,,188461728
2015,GCM,KY,"",LCE,HN,KX,0,122,437,84,117,14274,,6237738
2015,GCM,KY,"",LCE,HN,P4,0,50,437,180,104,5200,,2272400
2015,GCM,KY,"",KIN,JM,KX,0,122,313,61,431,52582,,16458166
2015,GCM,KY,CYB,KIN,JM,KX,1,122,313,130,3,366,,114558
2015,GCM,KY,KIN,MBJ,JM,KX,1,122,231,136,117,14274,,3297294
2015,CYB,KY,"",GCM,KY,KX,0,32,100,39,1795,57965,,5796500
2015,CYB,KY,LYB,GCM,KY,KX,1,17,100,55,500,8500,,850000
2015,CYB,KY,"",LYB,KY,KX,0,17,14,10,761,12937,,181118
2015,GCM,KY,"",CYB,KY,KX,0,37,100,40,1161,42411,,4241100
2015,GCM,KY,LYB,CYB,KY,KX,1,17,100,55,1092,18564,,1856400
2015,GCM,KY,"",LYB,KY,KX,0,17,86,35,1274,21658,,1862588
2015,GCM,KY,CYB,LYB,KY,KX,1,17,86,64,123,2091,,179826
2015,LYB,KY,"",CYB,KY,KX,0,17,14,10,1353,23001,,322014
2015,LYB,KY,"",GCM,KY,KX,0,17,86,35,684,11628,,1000008
2015,LYB,KY,CYB,GCM,KY,KX,1,17,86,62,721,12257,,1054102
2015,GCM,KY,"",PTY,PA,KX,0,122,717,120,2,244,,174948
2015,CYB,KY,"",MIA,US,KX,0,122,422,85,6,732,,308904
2015,CYB,KY,GCM,MIA,US,KX,1,122,422,162,52,6344,,2677168
2015,GCM,KY,"",ATL,US,DL,0,134,1008,166,408,54772,,55210176
2015,GCM,KY,IAH,AUS,US,UA,1,152,1267,419,4,608,,770336
2015,GCM,KY,MIA,BOS,US,AA,1,138,1703,428,154,21186,,36079758
