Period,Org,Dst,Mkt Car,Stops,Seats,Miles,Blktm,Departures,Seats,Remove,ASMs
2015,BSB,CWB,JJ,0,165,671,114,853,140890,,94537190
2015,BSB,CWB,O6,0,162,671,135,358,57822,,38798562
2015,BSB,EZE,AR,0,96,1464,230,218,20928,,30638592
2015,BSB,EZE,G3,0,170,1464,229,105,17850,,26132400
2015,BSB,EZE,JJ,0,159,1464,235,101,16020,,23453280
2015,BSB,FLN,G3,0,165,815,110,179,29572,,24101180
2015,BSB,FLN,JJ,0,162,815,131,522,84522,,68885430
2015,BSB,FLN,O6,0,158,815,134,353,55638,,45344970
2015,BSB,FOR,G3,0,168,1051,149,821,138322,,145376422
2015,BSB,FOR,JJ,0,201,1051,159,1083,217674,,228775374
2015,BSB,FOR,O6,0,158,1051,163,365,57616,,60554416
2015,BSB,GIG,G3,0,163,567,107,1143,185912,,105412104
2015,BSB,GIG,JJ,0,167,567,100,683,113928,,64597176
2015,BSB,GIG,O6,0,138,567,113,1044,144238,,81782946
2015,BSB,GRU,AD,0,115,529,115,1236,142272,,75261888
2015,BSB,GRU,G3,0,165,529,98,2306,380814,,201450606
2015,BSB,GRU,JJ,0,182,529,101,1418,257928,,136443912
2015,BSB,GRU,O6,0,160,529,110,609,97740,,51704460
2015,BSB,GYN,G3,0,159,100,47,1198,190374,,19037400
2015,BSB,GYN,JJ,0,161,100,50,894,144018,,14401800
2015,BSB,GYN,O6,0,123,100,54,708,87014,,8701400
2015,BSB,HAV,CU,0,262,3553,427,3,786,,2792658
2015,BSB,IGU,JJ,0,154,793,131,131,20134,,15966262
2015,BSB,IMP,G3,0,154,715,108,356,54826,,39200590
2015,BSB,IMP,JJ,0,165,715,122,588,96858,,69253470
2015,BSB,IOS,JJ,0,144,596,110,119,17096,,10189216
2015,BSB,IOS,O6,0,123,596,115,357,43816,,26114336
2015,BSB,JDO,JJ,0,144,835,131,148,21252,,17745420
2015,BSB,JDO,O6,0,110,835,141,339,37136,,31008560
2015,BSB,JPA,G3,0,169,1063,160,358,60600,,64417800
2015,BSB,JPA,JJ,0,166,1063,152,704,116516,,123856508
2015,BSB,JPA,O6,0,147,1063,172,364,53510,,56881130
2015,BSB,JTC,JJ,0,144,440,83,123,17672,,7775680
2015,BSB,LIS,TP,0,263,4528,553,306,80533,,364653424
2015,BSB,MAB,AD,0,118,729,123,134,15812,,11526948
2015,BSB,MAB,G3,0,160,729,129,649,103934,,75767886
2015,BSB,MAB,JJ,0,149,729,113,365,54408,,39663432
2015,BSB,MAO,AD,0,118,1209,183,258,30444,,36806796
2015,BSB,MAO,G3,0,170,1209,188,801,135910,,164315190
2015,BSB,MAO,JJ,0,206,1209,179,887,183158,,221438022
2015,BSB,MCO,DL,0,219,3785,485,16,3504,,13262640
2015,BSB,MCO,JJ,0,205,3785,493,139,28495,,107853575
2015,BSB,MCP,JJ,0,166,1119,173,360,59694,,66797586
2015,BSB,MCZ,G3,0,165,927,150,357,58740,,54451980
2015,BSB,MCZ,JJ,0,189,927,136,610,115308,,106890516
2015,BSB,MCZ,O6,0,132,927,145,363,48018,,44512686
2015,BSB,MIA,AA,0,182,3606,472,329,59878,,215920068
2015,BSB,MIA,JJ,0,205,3606,479,261,53505,,192939030
2015,BSB,NAT,G3,0,166,1099,182,345,57350,,63027650
2015,BSB,NAT,JJ,0,197,1099,165,799,157310,,172883690
2015,BSB,NAT,O6,0,160,1099,171,365,58554,,64350846
2015,BSB,NVT,JJ,0,146,761,130,95,13896,,10574856
2015,BSB,OPS,2Z,0,72,582,154,473,34056,,19820592
2015,BSB,PLU,AD,0,70,378,105,278,19436,,7346808
2015,BSB,PMW,AD,0,70,386,113,113,7910,,3053260
2015,BSB,PMW,G3,0,166,386,73,987,164306,,63422116
2015,BSB,PMW,JJ,0,158,386,77,541,85228,,32898008
2015,BSB,POA,G3,0,166,996,168,733,121828,,121340688
2015,BSB,POA,JJ,0,166,996,158,888,147268,,146678928
2015,BSB,PTY,CM,0,155,2755,365,501,77655,,213939525
2015,BSB,PUJ,G3,0,170,2753,359,14,2380,,6552140
2015,BSB,PUJ,JJ,0,144,2753,380,15,2160,,5946480
2015,BSB,PVH,G3,0,170,1185,180,367,62208,,73716480
2015,BSB,PVH,JJ,0,165,1185,178,737,121518,,143998830
2015,BSB,RAO,2Z,0,72,363,100,839,60408,,21928104
2015,BSB,RAO,AD,0,70,363,112,23,1610,,584430
2015,BSB,RBR,G3,0,156,1405,209,360,56208,,78972240
2015,BSB,RBR,JJ,0,166,1405,206,404,66950,,94064750
2015,BSB,REC,AD,0,118,1027,150,11,1298,,1333046
2015,BSB,REC,G3,0,164,1027,150,907,148652,,152665604
2015,BSB,REC,JJ,0,189,1027,149,1021,193428,,198650556
2015,BSB,REC,O6,0,148,1027,154,365,53876,,55330652
2015,BSB,ROO,2Z,0,72,453,110,100,7200,,3261600
2015,BSB,SCL,G3,0,170,1868,289,11,1870,,3493160
2015,BSB,SDU,AD,0,108,576,109,332,35696,,20560896
2015,BSB,SDU,G3,0,164,576,98,2383,391278,,225376128
2015,BSB,SDU,JJ,0,144,576,103,2098,301732,,173797632
2015,BSB,SDU,O6,0,123,576,111,1399,171828,,98972928
2015,BSB,SJK,JJ,0,145,525,95,148,21444,,11258100
2015,BSB,SJP,JJ,0,149,355,78,278,41390,,14693450
2015,BSB,SLZ,G3,0,168,950,161,733,123180,,117021000
2015,BSB,SLZ,JJ,0,176,950,140,536,94430,,89708500
2015,BSB,SSA,AD,0,118,673,116,2,236,,158828
2015,BSB,SSA,G3,0,169,673,128,1030,173618,,116844914
2015,BSB,SSA,JJ,0,177,673,115,1580,279240,,187928520
2015,BSB,SSA,O6,0,150,673,131,707,105929,,71290217
2015,BSB,STM,JJ,0,164,1039,169,220,36042,,37447638
2015,BSB,THE,AD,0,118,823,138,197,23246,,19131458
2015,BSB,THE,G3,0,160,823,140,973,155998,,128386354
2015,BSB,THE,JJ,0,165,823,132,639,105714,,87002622
2015,BSB,UDI,AD,0,70,208,75,94,6580,,1368640
2015,BSB,UDI,JJ,0,147,208,57,293,42964,,8936512
2015,BSB,VCP,AD,0,117,495,102,1808,210656,,104274720
2015,BSB,VCP,G3,0,166,495,109,634,105492,,52218540
2015,BSB,VCP,JJ,0,166,495,93,1101,182934,,90552330
2015,BSB,VDC,2Z,0,72,475,113,86,6192,,2941200
2015,BSB,VIX,G3,0,153,585,109,110,16880,,9874800
2015,BSB,VIX,JJ,0,164,585,100,751,123420,,72200700
2015,BSC,EOH,9R,0,20,123,67,480,9811,,1206753
2015,BSC,UIB,9R,0,17,62,33,185,3145,,194990
2015,BUN,BOG,9R,0,46,205,67,193,8878,,1819990
2015,BVB,BSB,G3,0,144,1558,215,2,288,,448704
2015,BVB,BSB,JJ,0,165,1558,239,263,43386,,67595388
2015,BVB,MAO,AD,0,118,407,80,361,42598,,17337386
2015,BVB,MAO,G3,0,170,407,80,361,61344,,24967008
2015,BVB,MAO,JJ,0,167,407,79,304,50718,,20642226
2015,BVH,CGB,AD,0,70,335,96,412,28840,,9661400
2015,BWW,UPB,GTV,0,46,220,60,53,2438,,536360
2015,BYC,SRZ,A4,0,19,288,70,83,1577,,454176
2015,BYC,TJA,A4,0,19,72,264,166,3154,,227088
2015,BYC,TJA,Z8,0,50,72,23,162,8100,,583200
2015,BYC,VVI,Z8,0,50,299,60,186,9300,,2780700
2015,BYM,HAV,CRN,0,68,412,110,76,5168,,2129216
2015,BYM,HAV,CU,0,46,412,110,52,2416,,995392
2015,BYO,VCP,AD,0,70,608,151,104,7280,,4426240
2015,CAC,CWB,AD,0,70,272,77,906,63420,,17250240
2015,CAC,DOU,2Z,0,72,213,61,293,21096,,4493448
2015,CAC,GRU,2Z,0,72,456,131,630,45360,,20684160
2015,CAC,GRU,AD,0,70,456,137,153,10710,,4883760
2015,CAC,VCP,AD,0,70,424,121,750,52500,,22260000
2015,CAJ,PZO,V0,0,14,141,50,243,3402,,479682
2015,CAP,MIA,AA,0,131,664,125,353,46092,,30605088
2015,CAP,PAP,S6,0,19,79,30,1001,19019,,1502501
2015,CAP,PLS,9Q,0,16,141,45,100,1610,,227010
2015,CAP,PLS,JY,0,24,141,55,361,8565,,1207665
2015,CAW,CFB,AD,0,70,98,45,141,9870,,967260
2015,CAW,GIG,AD,0,70,145,70,474,33180,,4811100
2015,CAW,SDU,AD,0,70,145,62,129,9030,,1309350
2015,CAY,BEL,AD,0,70,504,140,59,4130,,2081520
2015,CAY,BEL,PY,0,126,504,90,167,21042,,10605168
2015,CAY,FDF,3S,0,150,894,130,47,7050,,6302700
2015,CAY,FDF,AF,0,154,894,127,488,75324,,67339656
2015,CAY,FDF,TX,0,364,894,130,20,7280,,6508320
2015,CAY,ORY,AF,0,275,4400,514,351,96525,,424710000
2015,CAY,ORY,TX,0,363,4400,517,182,66128,,290963200
2015,CAY,PBM,PY,0,126,199,45,167,21042,,4187358
2015,CAY,PTP,AF,0,152,1004,150,4,609,,611436
2015,CAY,PTP,TX,0,332,1004,137,3,996,,999984
2015,CBB,CIJ,OB,0,122,473,75,103,12566,,5943718
2015,CBB,GRU,OB,0,122,1339,185,23,2806,,3757234
2015,CBB,IQT,OB,0,122,1058,335,365,44530,,47112740
2015,CBB,IQT,P9,0,122,1058,335,365,44530,,47112740
2015,CBB,LPB,OB,0,122,147,35,3420,417240,,61334280
2015,CBB,LPB,Z8,0,50,147,31,482,24100,,3542700
2015,CBB,MIA,OB,0,210,3130,390,1,210,,657300
2015,CBB,SRE,8J,0,82,123,35,22,1804,,221892
2015,CBB,SRE,OB,0,122,123,30,622,75884,,9333732
2015,CBB,TDD,8J,0,82,198,50,22,1804,,357192
2015,CBB,TDD,A4,0,19,198,60,97,1843,,364914
2015,CBB,TDD,OB,0,122,198,45,314,38308,,7584984
2015,CBB,TJA,8J,0,82,300,60,9,738,,221400
2015,CBB,TJA,OB,0,122,300,50,681,83082,,24924600
2015,CBB,UYU,OB,0,122,178,50,2,244,,43432
2015,CBB,VVI,OB,0,123,200,45,3289,402930,,80586000
2015,CBB,VVI,Z8,0,50,200,45,1011,50550,,10110000
2015,CCC,HAV,CRN,0,43,262,64,365,15695,,4112090
2015,CCC,HAV,CU,0,261,262,50,52,13572,,3555864
2015,CCC,MAN,MT,0,267,4415,510,3,801,,3536415
2015,CCC,MAN,TCX,0,309,4415,522,29,8965,,39580475
2015,CCC,MXP,BV,0,210,4983,584,27,5670,,28253610
2015,CCC,VRA,WG,0,189,202,55,1,189,,38178
2015,CCC,YEG,WG,0,189,2816,399,23,4347,,12241152
2015,CCC,YHM,TS,0,126,1432,210,8,1008,,1443456
2015,CCC,YHZ,AC,0,97,1761,245,11,1067,,1878987
2015,CCC,YHZ,WG,0,189,1761,244,16,3024,,5325264
2015,CCC,YOW,AC,0,97,1586,225,1,97,,153842
2015,CCC,YOW,WG,0,189,1586,222,22,4158,,6594588
2015,CCC,YQB,TS,0,190,1724,237,26,4935,,8507940
2015,CCC,YQB,WG,0,189,1724,231,68,12852,,22156848
2015,CCC,YQM,WG,0,189,1803,245,13,2457,,4429971
2015,CCC,YQR,WG,0,189,2396,340,1,189,,452844
2015,CCC,YUL,AC,0,120,1610,225,61,7320,,11785200
2015,CCC,YUL,CU,0,179,1610,243,79,14104,,22707440
2015,CCC,YUL,TS,0,224,1610,214,64,14312,,23042320
2015,CCC,YUL,WG,0,189,1610,223,198,37422,,60249420
2015,CCC,YWG,WG,0,189,2155,304,17,3213,,6924015
2015,CCC,YYC,WG,0,189,2747,390,45,8505,,23363235
2015,CCC,YYT,WG,0,189,2239,305,8,1512,,3385368
2015,CCC,YYZ,AC,0,120,1467,218,83,9964,,14617188
2015,CCC,YYZ,C6,0,180,1467,215,71,12780,,18748260
2015,CCC,YYZ,CU,0,156,1467,223,67,10484,,15380028
2015,CCC,YYZ,TS,0,189,1467,215,70,13230,,19408410
2015,CCC,YYZ,WG,0,189,1467,216,299,56511,,82901637
2015,CCC,YYZ,WS,0,164,1467,218,77,12602,,18487134
2015,CCM,VCP,AD,0,70,419,115,659,46130,,19328470
2015,CCP,SCL,H2,0,130,266,65,1074,139338,,37063908
2015,CCP,SCL,LA,0,159,266,67,2317,369332,,98242312
2015,CCP,ZAL,H2,0,124,197,55,65,8060,,1587820
2015,CCS,ATL,DL,0,127,1935,272,114,14460,,27980100
2015,CCS,AUA,8I,0,150,242,60,108,16200,,3920400
2015,CCS,AUA,9V,0,108,242,60,176,19008,,4599936
2015,CCS,AUA,G3,0,170,242,70,94,15980,,3867160
2015,CCS,AUA,QL,0,139,242,148,95,13170,,3187140
2015,CCS,AUA,R7,0,150,242,36,313,46950,,11361900
2015,CCS,BLA,5R,0,115,160,43,267,30705,,4912800
2015,CCS,BLA,9V,0,113,160,45,573,64469,,10315040
2015,CCS,BLA,QL,0,143,160,45,314,44900,,7184000
2015,CCS,BLA,R7,0,150,160,40,621,93150,,14904000
2015,CCS,BLA,RUC,0,115,160,40,14,1610,,257600
2015,CCS,BNS,9V,0,50,259,80,151,7550,,1955450
2015,CCS,BNS,RGR,0,50,259,80,139,6950,,1800050
2015,CCS,BNS,V0,0,81,259,50,310,25004,,6476036
2015,CCS,BOG,AV,0,180,636,120,731,131236,,83466096
2015,CCS,BOG,CM,0,115,636,120,376,43054,,27382344
2015,CCS,BOG,EQ,0,109,636,136,271,29515,,18771540
2015,CCS,BOG,V0,0,98,636,90,469,45962,,29231832
2015,CCS,BRM,R7,0,150,165,40,913,136950,,22596750
2015,CCS,BRM,V0,0,98,165,40,208,20384,,3363360
2015,CCS,BRM,VH,0,130,165,45,729,94770,,15637050
2015,CCS,CDG,AF,0,214,4739,552,261,55896,,264891144
2015,CCS,CUM,VH,0,130,194,40,365,47450,,9205300
